code,name,sector
3804,システム　ディ,情報・通信業
3807,フィスコ,情報・通信業
380A,グローバルＸ　チャイナテック　ＥＴＦ,-
3810,サイバーステップホールディングス,情報・通信業
3815,メディア工房,情報・通信業
3816,大和コンピューター,情報・通信業
3817,ＳＲＡホールディングス,情報・通信業
381A,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジなし）,-
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ　ＣＯＭＰＡＮＹ,情報・通信業
3825,リミックスポイント,小売業
3826,システムインテグレータ,情報・通信業
382A,ｉＦｒｅｅＥＴＦ　米国国債３－５年（為替ヘッジあり）,-
3834,朝日ネット,情報・通信業
3835,ｅＢＡＳＥ,情報・通信業
3836,アバントグループ,情報・通信業
3837,アドソル日進,情報・通信業
3839,ＯＤＫソリューションズ,情報・通信業
383A,ＭＡＸＩＳ　Ｓ＆Ｐ５００均等ウェイト上場投信,-
3840,パス,情報・通信業
3841,ジーダット,情報・通信業
3842,ネクストジェン,情報・通信業
3843,フリービット,情報・通信業
3844,コムチュア,情報・通信業
3845,アイフリークモバイル,情報・通信業
3848,データ・アプリケーション,情報・通信業
3850,エヌ・ティ・ティ・データ・イントラマート,情報・通信業
3851,日本一ソフトウェア,情報・通信業
3853,アステリア,情報・通信業
3854,アイル,情報・通信業
3856,Ａｂａｌａｎｃｅ,電気機器
3858,ユビキタスＡＩ,情報・通信業
385A,山本通産,卸売業
3861,王子ホールディングス,パルプ・紙
3863,日本製紙,パルプ・紙
3864,三菱製紙,パルプ・紙
3865,北越コーポレーション,パルプ・紙
386A,みのや,小売業
3877,中越パルプ工業,パルプ・紙
3878,巴川コーポレーション,化学
387A,フラー,情報・通信業
3880,大王製紙,パルプ・紙
3891,ニッポン高度紙工業,パルプ・紙
3892,岡山製紙,パルプ・紙
3895,ハビックス,パルプ・紙
3896,阿波製紙,パルプ・紙
389A,八光オートメーション,電気機器
3900,クラウドワークス,情報・通信業
3901,マークラインズ,情報・通信業
3902,メディカル・データ・ビジョン,情報・通信業
3903,ｇｕｍｉ,情報・通信業
3904,カヤック,情報・通信業
3905,データセクション,情報・通信業
3907,シリコンスタジオ,情報・通信業
3908,コラボス,情報・通信業
3909,ショーケース,情報・通信業
3910,エムケイシステム,情報・通信業
3911,Ａｉｍｉｎｇ,情報・通信業
3912,モバイルファクトリー,情報・通信業
3913,ＧｒｅｅｎＢｅｅ,情報・通信業
3914,ＪＩＧ－ＳＡＷ,情報・通信業
3915,テラスカイ,情報・通信業
3916,デジタル・インフォメーション・テクノロジー,情報・通信業
3917,アイリッジ,情報・通信業
3918,ＰＣＩホールディングス,情報・通信業
3920,アイビーシー,情報・通信業
3921,ネオジャパン,情報・通信業
3922,ＰＲ　ＴＩＭＥＳ,情報・通信業
3923,ラクス,情報・通信業
3924,ランドコンピュータ,情報・通信業
3925,ダブルスタンダード,情報・通信業
3926,オープンドア,情報・通信業
3927,フーバーブレイン,情報・通信業
3928,マイネット,情報・通信業
3929,ソーシャルワイヤー,情報・通信業
392A,ｉシェアーズ　ＮＡＳＤＡＱ　トップ　３０　ＥＴＦ,-
3930,はてな,情報・通信業
3931,バリューゴルフ,情報・通信業
3932,アカツキ,情報・通信業
3933,チエル,情報・通信業
3934,ベネフィットジャパン,情報・通信業
3935,エディア,情報・通信業
3936,グローバルウェイ,情報・通信業
3937,Ｕｂｉｃｏｍホールディングス,情報・通信業
3939,カナミックネットワーク,情報・通信業
393A,ＲｉｔａＸ,サービス業
3940,ノムラシステムコーポレーション,情報・通信業
3941,レンゴー,パルプ・紙
3943,大石産業,パルプ・紙
3944,古林紙工,パルプ・紙
3945,スーパーバッグ,パルプ・紙
3946,トーモク,パルプ・紙
3947,ダイナパック,パルプ・紙
3948,光ビジネスフォーム,パルプ・紙
394A,業界改革厳選ＥＴＦテレビ業界,-
3950,ザ・パック,パルプ・紙
3951,朝日印刷,パルプ・紙
3953,大村紙業,パルプ・紙
3954,昭和パックス,パルプ・紙
3955,イムラ,パルプ・紙
3958,笹徳印刷,パルプ・紙
395A,業界改革厳選ＥＴＦ地銀,-
3961,シルバーエッグ・テクノロジー,情報・通信業
3962,チェンジホールディングス,情報・通信業
3963,シンクロ・フード,情報・通信業
3964,オークネット,情報・通信業
3965,キャピタル・アセット・プランニング,情報・通信業
3967,エルテス,情報・通信業
3968,セグエグループ,情報・通信業
3969,エイトレッド,情報・通信業
396A,業界改革厳選ＥＴＦ　ＲＥＩＴイベント・ドリブン,-
3970,イノベーション,情報・通信業
3974,ＳＣＡＴ,情報・通信業
3976,シャノン,情報・通信業
3979,うるる,情報・通信業
3981,ビーグリー,情報・通信業
3983,オロ,情報・通信業
3984,ユーザーローカル,情報・通信業
3985,テモナ,情報・通信業
3986,ビーブレイクシステムズ,情報・通信業
3987,エコモット,情報・通信業
3988,ＳＹＳホールディングス,情報・通信業
3989,シェアリングテクノロジー,情報・通信業
398A,リアルクオリティ,サービス業
3991,ウォンテッドリー,情報・通信業
3992,ニーズウェル,情報・通信業
3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,情報・通信業
3994,マネーフォワード,情報・通信業
3996,サインポスト,情報・通信業
3997,トレードワークス,情報・通信業
3998,すららネット,情報・通信業
399A,上場インデックスファンド日経平均高配当株５０,-
4004,レゾナック・ホールディングス,化学
4005,住友化学,化学
4008,住友精化,化学
4011,ヘッドウォータース,情報・通信業
4012,アクシス,情報・通信業
4013,勤次郎,情報・通信業
4014,カラダノート,情報・通信業
4015,ペイクラウドホールディングス,情報・通信業
4016,ＭＩＴホールディングス,情報・通信業
4017,クリーマ,情報・通信業
4019,スタメン,情報・通信業
401A,霞ヶ関ホテルリート投資法人,-
4020,ビートレンド,情報・通信業
4021,日産化学,化学
4022,ラサ工業,化学
4023,クレハ,化学
4025,多木化学,化学
4026,神島化学工業,ガラス・土石製品
4027,テイカ,化学
4028,石原産業,化学
402A,アクセルスペースホールディングス,輸送用機器
4031,片倉コープアグリ,化学
403A,北條組,建設業
4040,南海化学,化学
4041,日本曹達,化学
4042,東ソー,化学
4043,トクヤマ,化学
4044,セントラル硝子,化学
4045,東亞合成,化学
4046,大阪ソーダ,化学
4047,関東電化工業,化学
404A,グローバルＸ　チャイナテック・トップ１０　ＥＴＦ,-
4051,ＧＭＯフィナンシャルゲート,情報・通信業
4052,フィーチャ,情報・通信業
4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,情報・通信業
4054,日本情報クリエイト,情報・通信業
4055,ティアンドエスグループ,情報・通信業
4056,ニューラルグループ,情報・通信業
4057,インターファクトリー,情報・通信業
4058,トヨクモ,情報・通信業
4059,まぐまぐ,情報・通信業
405A,コヤマ・ミライエ,卸売業
4060,ｒａｋｕｍｏ,情報・通信業
4061,デンカ,化学
4062,イビデン,電気機器
4063,信越化学工業,化学
4064,日本カーバイド工業,化学
4068,ベイシス,情報・通信業
4069,ＢｌｕｅＭｅｍｅ,情報・通信業
406A,環境のミカタホールディングス,サービス業
4071,プラスアルファ・コンサルティング,情報・通信業
4072,電算システムホールディングス,情報・通信業
4073,ジィ・シィ企画,情報・通信業
4074,ラキール,情報・通信業
4075,ブレインズテクノロジー,情報・通信業
4076,シイエヌエス,情報・通信業
4078,堺化学工業,化学
407A,ＵＮＩＣＯＮホールディングス,建設業
4080,田中化学研究所,化学
4082,第一稀元素化学工業,化学
4088,エア・ウォーター,化学
408A,ｉシェアーズ　ＡＩ　グローバル・イノベーション　アクティブ　ＥＴＦ,-
4091,日本酸素ホールディングス,化学
4092,日本化学工業,化学
4093,東邦アセチレン,化学
4094,日本化学産業,化学
4095,日本パーカライジング,化学
4097,高圧ガス工業,化学
4098,チタン工業,化学
4099,四国化成ホールディングス,化学
409A,オリオンビール,食料品
4100,戸田工業,化学
4102,丸尾カルシウム,化学
4107,伊勢化学工業,化学
4109,ステラ　ケミファ,化学
410A,ＧＭＯコマース,サービス業
4112,保土谷化学工業,化学
4113,田岡化学工業,化学
4114,日本触媒,化学
4116,大日精化工業,化学
4118,カネカ,化学
4119,日本ピグメントホールディングス,化学
411A,日本マリタイムバンク,その他金融業
4120,スガイ化学工業,化学
4124,大阪油化工業,化学
4125,三和油化工業,化学
412A,ＮＥＸＴ　ＦＵＮＤＳ　ＴＩＰ　ＦａｃｔＳｅｔ　台湾イノベイティブ・テクノロジー５０指数連動型上場投信,-
413A,ｉＦｒｅｅＥＴＦ　キャセイ台湾テックリーダー指数,-
414A,オーバーラップホールディングス,情報・通信業
4151,協和キリン,医薬品
415A,ＧＭＯ　ＴＥＣＨホールディングス,サービス業
4165,プレイド,情報・通信業
4166,かっこ,情報・通信業
4167,ココペリ,情報・通信業
4168,ヤプリ,情報・通信業
4169,ＥＮＥＣＨＡＮＧＥ,情報・通信業
416A,富士ユナイトホールディングス,卸売業
4170,Ｋａｉｚｅｎ　Ｐｌａｔｆｏｒｍ,情報・通信業
4171,グローバルインフォメーション,情報・通信業
4172,東和ハイシステム,情報・通信業
4174,アピリッツ,情報・通信業
4175,ｃｏｌｙ,情報・通信業
4176,ココナラ,情報・通信業
4177,ｉ‐ｐｌｕｇ,情報・通信業
4178,Ｓｈａｒｉｎｇ　Ｉｎｎｏｖａｔｉｏｎｓ,情報・通信業
4179,ジーネクスト,情報・通信業
417A,ブルーゾーンホールディングス,小売業
4180,Ａｐｐｉｅｒ　Ｇｒｏｕｐ,情報・通信業
4182,三菱瓦斯化学,化学
4183,三井化学,化学
4186,東京応化工業,化学
4187,大阪有機化学工業,化学
4188,三菱ケミカルグループ,化学
4189,ＫＨネオケム,化学
4192,スパイダープラス,情報・通信業
4193,ファブリカホールディングス,情報・通信業
4194,ビジョナル,情報・通信業
4196,ネオマーケティング,情報・通信業
4197,アスマーク,情報・通信業
4198,テンダ,情報・通信業
4199,ワンダープラネット,情報・通信業
419A,ラングローブ,小売業
4202,ダイセル,化学
4203,住友ベークライト,化学
4204,積水化学工業,化学
4205,日本ゼオン,化学
4206,アイカ工業,化学
4208,ＵＢＥ,化学
4212,積水樹脂,化学
4216,旭有機材,化学
4218,ニチバン,化学
421A,ムービン・ストラテジック・キャリア,サービス業
4220,リケンテクノス,化学
4221,大倉工業,化学
4222,児玉化学工業,化学
4224,ロンシール工業,化学
4228,積水化成品工業,化学
4229,群栄化学工業,化学
422A,ｔａｎｅ　ＣＲＥＡＴＩＶＥ,情報・通信業
4231,タイガースポリマー,化学
4234,サンエー化研,化学
4235,ウルトラファブリックス・ホールディングス,化学
